seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr17	40714267	40714506	240	*	X12805	80347	40714092	40718299	4208	+	0	inside	174	COASY
chr17	40719187	40719321	135	*	X12807	6945	40719078	40725221	6144	+	0	inside	108	MLX
chr17	40811097	40811201	105	*	X12813	27175	40811266	40819024	7759	+	64	upstream	64	TUBG2
chr17	40811547	40811666	120	*	X12814	27175	40811266	40819024	7759	+	0	inside	280	TUBG2
chr17	40828749	40828868	120	*	X12817	79990	40819932	40829048	9117	-	0	inside	179	PLEKHH3
chr17	40828961	40829080	120	*	X12818	79990	40819932	40829048	9117	-	0	overlapStart	0	PLEKHH3
chr17	40829282	40829348	67	*	X12819	79990	40819932	40829048	9117	-	233	upstream	233	PLEKHH3
chr17	40829561	40829620	60	*	X12820	79990	40819932	40829048	9117	-	512	upstream	512	PLEKHH3
chr17	40830339	40830473	135	*	X12821	79990	40819932	40829048	9117	-	1290	upstream	1290	PLEKHH3
chr17	40830941	40831030	90	*	X12822	79990	40819932	40829048	9117	-	1892	upstream	1892	PLEKHH3
chr17	40834689	40834808	120	*	X12824	8506	40834632	40852011	17380	+	0	inside	56	CNTNAP1
chr17	40834689	40834808	120	*	X12824	2826	40831420	40833845	2426	-	843	upstream	843	CCR10
chr17	40835154	40835408	255	*	X12825	2826	40831420	40833845	2426	-	1308	upstream	1308	CCR10
chr17	40835694	40835738	45	*	X12826	2826	40831420	40833845	2426	-	1848	upstream	1848	CCR10
chr17	40896496	40896885	390	*	X12827	2145	40852293	40897071	44779	-	0	inside	185	EZH1
chr17	40925626	40925745	120	*	X12828	84313	40925454	40931617	6164	+	0	inside	171	VPS25
chr17	40932157	40932241	85	*	X12830	65266	40932649	40949084	16436	+	407	upstream	407	WNK4
chr17	40932482	40932676	195	*	X12831	65266	40932649	40949084	16436	+	0	overlapStart	0	WNK4
chr17	41131683	41131922	240	*	X12834	146923	41132582	41145707	13126	+	659	upstream	659	RUNDC1
chr17	41158698	41158907	210	*	X12835	3430	41158742	41166476	7735	+	0	overlapStart	0	IFI35
chr17	41174418	41174537	120	*	X12841	10493	41166622	41174459	7838	-	0	overlapStart	0	VAT1
chr17	41177178	41177193	16	*	X12842	8153	41177258	41184058	6801	+	64	upstream	64	RND2
chr17	41177260	41177691	432	*	X12843	8153	41177258	41184058	6801	+	0	inside	1	RND2
chr17	41276429	41276563	135	*	X12844	10230	41277600	41305688	28089	+	1036	upstream	1036	NBR2
chr17	41277014	41277208	195	*	X12845	10230	41277600	41305688	28089	+	391	upstream	391	NBR2
chr17	41321541	41321750	210	*	X12846	4077	41322498	41363707	41210	+	747	upstream	747	NBR1
chr17	41323318	41323467	150	*	X12847	672	41196312	41322420	126109	-	897	upstream	897	BRCA1
chr17	41363796	41363915	120	*	X12848	113277	41363894	41371589	7696	+	0	overlapStart	0	TMEM106A
chr17	41466691	41466780	90	*	X12851	100130581	41447213	41466266	19054	-	424	upstream	424	LINC00910
chr17	41467110	41467124	15	*	X12852	100130581	41447213	41466266	19054	-	843	upstream	843	LINC00910
chr17	41476531	41476725	195	*	X12853	379	41476353	41478504	2152	+	0	inside	177	ARL4D
chr17	41623686	41623790	105	*	X12860	2118	41605211	41623800	18590	-	0	inside	9	ETV4
chr17	41856653	41856742	90	*	X12866	284067	41857803	41862054	4252	+	1060	upstream	1060	CFAP97D1
chr17	41856653	41856742	90	*	X12866	1845	41843489	41856368	12880	-	284	upstream	284	DUSP3
chr17	42148186	42148320	135	*	X12878	92579	42148098	42153712	5615	+	0	inside	87	G6PC3
chr17	42200625	42200729	105	*	X12890	10014	42154121	42201014	46894	-	0	inside	284	HDAC5
chr17	42201013	42201132	120	*	X12891	10014	42154121	42201014	46894	-	0	overlapStart	0	HDAC5
chr17	42219062	42219151	90	*	X12893	78995	42219274	42239844	20571	+	122	upstream	122	HROB
chr17	42264052	42264141	90	*	X12895	79089	42264354	42269099	4746	+	212	upstream	212	TMUB2
chr17	42264052	42264141	90	*	X12895	339201	42253342	42264085	10744	-	0	overlapStart	0	ASB16-AS1
chr17	42264487	42264591	105	*	X12896	79089	42264354	42269099	4746	+	0	inside	132	TMUB2
chr17	42264487	42264591	105	*	X12896	339201	42253342	42264085	10744	-	401	upstream	401	ASB16-AS1
chr17	42275497	42275586	90	*	X12897	56970	42269173	42275529	6357	-	0	overlapStart	0	ATXN7L3
chr17	42276097	42276246	150	*	X12898	56970	42269173	42275529	6357	-	567	upstream	567	ATXN7L3
chr17	42276731	42276891	161	*	X12899	56970	42269173	42275529	6357	-	1201	upstream	1201	ATXN7L3
chr17	42276937	42277176	240	*	X12900	56970	42269173	42275529	6357	-	1407	upstream	1407	ATXN7L3
chr17	42277267	42277401	135	*	X12901	56970	42269173	42275529	6357	-	1737	upstream	1737	ATXN7L3
chr17	42277509	42277851	343	*	X12902	56970	42269173	42275529	6357	-	1979	upstream	1979	ATXN7L3
chr17	42299239	42299388	150	*	X12908	7343	42282401	42298994	16594	-	244	upstream	244	UBTF
chr17	42385564	42385683	120	*	X12909	10900	42385927	42396038	10112	+	243	upstream	243	RUNDC3A
chr17	42386119	42386253	135	*	X12910	10900	42385927	42396038	10112	+	0	inside	191	RUNDC3A
chr17	42441053	42441352	300	*	X12920	284069	42431101	42441235	10135	-	0	overlapStart	0	FAM171A2
chr17	42580745	42580819	75	*	X12923	23131	42472645	42580957	108313	-	0	inside	137	GPATCH8
chr17	42633711	42633815	105	*	X12928	2535	42634812	42638630	3819	+	996	upstream	996	FZD2
chr17	42634643	42634852	210	*	X12929	2535	42634812	42638630	3819	+	0	overlapStart	0	FZD2
chr17	42634988	42635107	120	*	X12930	2535	42634812	42638630	3819	+	0	inside	175	FZD2
chr17	42767715	42767774	60	*	X12935	124808	42754805	42767165	12361	-	549	upstream	549	CCDC43
chr17	42836222	42836358	137	*	X12936	4185	42836568	42859214	22647	+	209	upstream	209	ADAM11
chr17	42836495	42836551	57	*	X12937	4185	42836568	42859214	22647	+	16	upstream	16	ADAM11
chr17	43025017	43025121	105	*	X12942	146909	43002079	43025079	23001	-	0	overlapStart	0	KIF18B
chr17	43045625	43045732	108	*	X12944	10882	43037061	43045644	8584	-	0	overlapStart	0	C1QL1
chr17	43045929	43046078	150	*	X12945	10882	43037061	43045644	8584	-	284	upstream	284	C1QL1
chr17	43046124	43046303	180	*	X12946	10882	43037061	43045644	8584	-	479	upstream	479	C1QL1
chr17	43209897	43210031	135	*	X12953	79777	43209967	43221543	11577	+	0	overlapStart	0	ACBD4
chr17	43209897	43210031	135	*	X12953	113026	43189008	43209891	20884	-	5	upstream	5	PLCD3
chr17	43210107	43210211	105	*	X12954	79777	43209967	43221543	11577	+	0	inside	139	ACBD4
chr17	43210107	43210211	105	*	X12954	113026	43189008	43209891	20884	-	215	upstream	215	PLCD3
chr17	43210317	43210421	105	*	X12955	113026	43189008	43209891	20884	-	425	upstream	425	PLCD3
chr17	43224481	43224585	105	*	X12957	10614	43224684	43229468	4785	+	98	upstream	98	HEXIM1
chr17	43224826	43224930	105	*	X12958	10614	43224684	43229468	4785	+	0	inside	141	HEXIM1
chr17	43238311	43238415	105	*	X12962	124790	43238264	43247406	9143	+	0	inside	46	HEXIM2
chr17	43298992	43299141	150	*	X12970	752	43299292	43324686	25395	+	150	upstream	150	FMNL1
chr17	43299187	43299396	210	*	X12971	752	43299292	43324686	25395	+	0	overlapStart	0	FMNL1
chr17	43324410	43324559	150	*	X12975	100133991	43325303	43345997	20695	+	743	upstream	743	MAP3K14-AS1
chr17	43324875	43325009	135	*	X12976	100133991	43325303	43345997	20695	+	293	upstream	293	MAP3K14-AS1
chr17	43325460	43325551	92	*	X12977	100133991	43325303	43345997	20695	+	0	inside	156	MAP3K14-AS1
chr17	43339217	43339336	120	*	X12978	124783	43331760	43339479	7720	-	0	inside	142	SPATA32
chr17	43394220	43394354	135	*	X12979	9020	43340488	43394414	53927	-	0	inside	59	MAP3K14
chr17	43395244	43395363	120	*	X12980	9020	43340488	43394414	53927	-	829	upstream	829	MAP3K14
chr17	44928881	44929195	315	*	X13012	7484	44928968	44964096	35129	+	0	overlapStart	0	WNT9B
chr17	45331056	45331160	105	*	X13018	3690	45331208	45421658	90451	+	47	upstream	47	ITGB3
chr17	45726619	45726738	120	*	X13025	3837	45727204	45761004	33801	+	465	upstream	465	KPNB1
chr17	45726784	45726873	90	*	X13026	3837	45727204	45761004	33801	+	330	upstream	330	KPNB1
chr17	45726949	45727083	135	*	X13027	3837	45727204	45761004	33801	+	120	upstream	120	KPNB1
chr17	45727204	45727383	180	*	X13028	3837	45727204	45761004	33801	+	0	inside	0	KPNB1
chr17	45727444	45727563	120	*	X13029	3837	45727204	45761004	33801	+	0	inside	239	KPNB1
chr17	45771346	45771450	105	*	X13031	9755	45772630	45789429	16800	+	1179	upstream	1179	TBKBP1
chr17	45771469	45771753	285	*	X13032	9755	45772630	45789429	16800	+	876	upstream	876	TBKBP1
chr17	45771799	45771903	105	*	X13033	9755	45772630	45789429	16800	+	726	upstream	726	TBKBP1
chr17	45772039	45772353	315	*	X13034	9755	45772630	45789429	16800	+	276	upstream	276	TBKBP1
chr17	45810490	45810624	135	*	X13035	30009	45810610	45823485	12876	+	0	overlapStart	0	TBX21
chr17	45899132	45899236	105	*	X13037	114881	45884733	45899147	14415	-	0	overlapStart	0	OSBPL7
chr17	45899387	45899467	81	*	X13038	114881	45884733	45899147	14415	-	239	upstream	239	OSBPL7
chr17	45909032	45909136	105	*	X13039	90506	45908993	45915079	6087	+	0	inside	38	LRRC46
chr17	45909032	45909136	105	*	X13039	124995	45900638	45908907	8270	-	124	upstream	124	MRPL10
chr17	45918287	45918526	240	*	X13040	90507	45915047	45918699	3653	-	0	inside	172	SCRN2
chr17	45973786	45973950	165	*	X13041	6668	45973516	46006323	32808	+	0	inside	269	SP2
chr17	46114926	46115024	99	*	X13057	406943	46114527	46114613	87	-	312	upstream	312	MIR152
chr17	46114926	46115024	99	*	X13057	51226	46103533	46115152	11620	-	0	inside	127	COPZ2
chr17	46125671	46125805	135	*	X13058	4779	46125686	46138907	13222	+	0	overlapStart	0	NFE2L1
chr17	46125851	46126315	465	*	X13059	4779	46125686	46138907	13222	+	0	inside	164	NFE2L1
chr17	46185200	46185304	105	*	X13064	29916	46184911	46200105	15195	+	0	inside	288	SNX11
chr17	46621134	46621235	102	*	X13066	100874362	46621713	46628603	6891	+	477	upstream	477	HOXB-AS1
chr17	46623821	46623970	150	*	X13067	3212	46620019	46622393	2375	-	1427	upstream	1427	HOXB2
chr17	46624121	46624255	135	*	X13068	3212	46620019	46622393	2375	-	1727	upstream	1727	HOXB2
chr17	46655181	46655525	345	*	X13075	3214	46652869	46655743	2875	-	0	inside	217	HOXB4
chr17	46655788	46655937	150	*	X13076	3214	46652869	46655743	2875	-	44	upstream	44	HOXB4
chr17	46656276	46656410	135	*	X13077	3214	46652869	46655743	2875	-	532	upstream	532	HOXB4
chr17	46671186	46671275	90	*	X13078	3215	46668619	46671103	2485	-	82	upstream	82	HOXB5
chr17	46682083	46682202	120	*	X13083	3216	46673099	46682354	9256	-	0	inside	151	HOXB6
chr17	46703654	46703803	150	*	X13088	3219	46698519	46703835	5317	-	0	inside	31	HOXB9
chr17	46704138	46704257	120	*	X13089	3219	46698519	46703835	5317	-	302	upstream	302	HOXB9
chr17	46806437	46806556	120	*	X13092	10481	46802127	46806111	3985	-	325	upstream	325	HOXB13
chr17	46806587	46806721	135	*	X13093	10481	46802127	46806111	3985	-	475	upstream	475	HOXB13
chr17	46894059	46894298	240	*	X13097	284076	46839593	46894469	54877	-	0	inside	170	TTLL6
chr17	46894337	46894486	150	*	X13098	284076	46839593	46894469	54877	-	0	overlapStart	0	TTLL6
chr17	46970140	46970379	240	*	X13099	516	46970148	46973232	3085	+	0	overlapStart	0	ATP5MC1
chr17	46970395	46970544	150	*	X13100	516	46970148	46973232	3085	+	0	inside	246	ATP5MC1
chr17	47022034	47022093	60	*	X13105	11267	47007459	47022154	14696	-	0	inside	60	SNF8
chr17	47287608	47287760	153	*	X13118	51225	47287589	47300587	12999	+	0	inside	18	ABI3
chr17	47287608	47287760	153	*	X13118	2793	47283596	47287936	4341	-	0	inside	175	GNGT2
chr17	47288286	47288390	105	*	X13119	2793	47283596	47287936	4341	-	349	upstream	349	GNGT2
chr17	47307711	47307830	120	*	X13122	162466	47300732	47308128	7397	-	0	inside	297	PHOSPHO1
chr17	47308307	47308426	120	*	X13123	162466	47300732	47308128	7397	-	178	upstream	178	PHOSPHO1
chr17	47439579	47439596	18	*	X13129	22834	47366568	47439835	73268	-	0	inside	238	ZNF652
chr17	47439643	47439713	71	*	X13130	22834	47366568	47439835	73268	-	0	inside	121	ZNF652
chr17	47572169	47572318	150	*	X13136	4804	47572655	47592382	19728	+	336	upstream	336	NGFR
chr17	47572529	47572546	18	*	X13137	4804	47572655	47592382	19728	+	108	upstream	108	NGFR
chr17	47572611	47572678	68	*	X13138	4804	47572655	47592382	19728	+	0	overlapStart	0	NGFR
chr17	47653393	47653542	150	*	X13142	11248	47653298	47661171	7874	+	0	inside	94	NXPH3
chr17	47755161	47755295	135	*	X13147	8405	47676246	47755525	79280	-	0	inside	229	SPOP
chr17	48046594	48046743	150	*	X13155	1748	48046562	48052323	5762	+	0	inside	31	DLX4
chr17	48046748	48046867	120	*	X13156	1748	48046562	48052323	5762	+	0	inside	185	DLX4
chr17	48073731	48073803	73	*	X13161	1747	48067369	48072588	5220	-	1142	upstream	1142	DLX3
chr17	48074389	48074478	90	*	X13162	1747	48067369	48072588	5220	-	1800	upstream	1800	DLX3
chr17	48132656	48132733	78	*	X13163	3675	48133340	48167849	34510	+	606	upstream	606	ITGA3
chr17	48133364	48133498	135	*	X13164	3675	48133340	48167849	34510	+	0	inside	23	ITGA3
chr17	48133364	48133498	135	*	X13164	284080	48127713	48133103	5391	-	260	upstream	260	PICART1
chr17	48207013	48207207	195	*	X13171	201191	48188673	48207246	18574	-	0	inside	38	SAMD14
chr17	48207343	48207552	210	*	X13172	201191	48188673	48207246	18574	-	96	upstream	96	SAMD14
chr17	48207927	48207930	4	*	X13173	201191	48188673	48207246	18574	-	680	upstream	680	SAMD14
chr17	48422689	48422728	40	*	X13181	64132	48423393	48438512	15120	+	664	upstream	664	XYLT2
chr17	48449591	48449695	105	*	X13184	146956	48450581	48458820	8240	+	885	upstream	885	EME1
chr17	48474971	48475075	105	*	X13186	55379	48458594	48474914	16321	-	56	upstream	56	LRRC59
chr17	48503383	48503555	173	*	X13187	80221	48503519	48552200	48682	+	0	overlapStart	0	ACSF2
chr17	48637394	48637528	135	*	X13192	8913	48638429	48704832	66404	+	900	upstream	900	CACNA1G
chr17	48637892	48637960	69	*	X13193	8913	48638429	48704832	66404	+	468	upstream	468	CACNA1G
chr17	48638129	48638443	315	*	X13194	8913	48638429	48704832	66404	+	0	overlapStart	0	CACNA1G
chr17	48639122	48639406	285	*	X13195	253962	48633568	48639469	5902	-	0	inside	62	CACNA1G-AS1
chr17	48639467	48639616	150	*	X13196	253962	48633568	48639469	5902	-	0	overlapStart	0	CACNA1G-AS1
chr17	48784980	48785069	90	*	X13203	91369	48770551	48785270	14720	-	0	inside	200	ANKRD40
chr17	48942416	48942535	120	*	X13205	400604	48944040	48945732	1693	+	1504	upstream	1504	TOB1-AS1
chr17	48942911	48943150	240	*	X13206	400604	48944040	48945732	1693	+	889	upstream	889	TOB1-AS1
chr17	48943676	48943840	165	*	X13207	400604	48944040	48945732	1693	+	199	upstream	199	TOB1-AS1
chr17	48944036	48944230	195	*	X13208	400604	48944040	48945732	1693	+	0	overlapStart	0	TOB1-AS1
chr17	48944246	48944335	90	*	X13209	400604	48944040	48945732	1693	+	0	inside	205	TOB1-AS1
chr17	48944951	48945055	105	*	X13212	10140	48939587	48945339	5753	-	0	inside	283	TOB1
chr17	48945371	48945475	105	*	X13213	10140	48939587	48945339	5753	-	31	upstream	31	TOB1
chr17	49198365	49198397	33	*	X13217	9043	49039535	49198226	158692	-	138	upstream	138	SPAG9
chr17	49198443	49198562	120	*	X13218	9043	49039535	49198226	158692	-	216	upstream	216	SPAG9
chr17	49243034	49243197	164	*	X13219	4831	49242796	49249105	6310	+	0	inside	237	NME2
chr17	49336614	49336748	135	*	X13221	51096	49337897	49375292	37396	+	1148	upstream	1148	UTP18
chr17	49337013	49337177	165	*	X13222	51096	49337897	49375292	37396	+	719	upstream	719	UTP18
chr17	49337334	49337453	120	*	X13223	51096	49337897	49375292	37396	+	443	upstream	443	UTP18
chr17	49337334	49337453	120	*	X13223	54799	49254786	49337514	82729	-	0	inside	60	MBTD1
chr17	49337733	49337852	120	*	X13224	51096	49337897	49375292	37396	+	44	upstream	44	UTP18
chr17	49337733	49337852	120	*	X13224	54799	49254786	49337514	82729	-	218	upstream	218	MBTD1
chr17	52978348	52978407	60	*	X13225	10040	52978052	53039328	61277	+	0	inside	295	TOM1L1
chr17	53044873	53045007	135	*	X13226	252983	53046126	53241449	195324	+	1118	upstream	1118	STXBP4
chr17	53045938	53046012	75	*	X13227	252983	53046126	53241449	195324	+	113	upstream	113	STXBP4
chr17	53045938	53046012	75	*	X13227	1353	53029259	53046064	16806	-	0	inside	51	COX11
chr17	53342405	53342539	135	*	X13230	3131	53342321	53402426	60106	+	0	inside	83	HLF
chr17	53499180	53499329	150	*	X13233	23531	53469974	53499341	29368	-	0	inside	11	MMD
chr17	53828183	53828317	135	*	X13237	58488	53828340	53854748	26409	+	22	upstream	22	PCTP
chr17	54670269	54670403	135	*	X13243	9241	54671060	54672951	1892	+	656	upstream	656	NOG
chr17	54670644	54670763	120	*	X13244	9241	54671060	54672951	1892	+	296	upstream	296	NOG
chr17	54670914	54671048	135	*	X13245	9241	54671060	54672951	1892	+	11	upstream	11	NOG
chr17	54911192	54911356	165	*	X13254	8526	54911460	54946036	34577	+	103	upstream	103	DGKE
chr17	54911192	54911356	165	*	X13254	339210	54869274	54911256	41983	-	0	overlapStart	0	C17orf67
chr17	54911899	54912003	105	*	X13255	339210	54869274	54911256	41983	-	642	upstream	642	C17orf67
chr17	54991444	54991473	30	*	X13257	7706	54965270	54991409	26140	-	34	upstream	34	TRIM25
chr17	54991487	54991561	75	*	X13258	7706	54965270	54991409	26140	-	77	upstream	77	TRIM25
chr17	55055318	55055452	135	*	X13260	59342	55055468	55084129	28662	+	15	upstream	15	SCPEP1
chr17	55333466	55333570	105	*	X13263	124540	55333212	55757299	424088	+	0	inside	253	MSI2
chr17	56032806	56032985	180	*	X13282	404093	55938604	56032684	94081	-	121	upstream	121	CUEDC1
chr17	56065294	56065503	210	*	X13284	7716	56048910	56065615	16706	-	0	inside	111	VEZF1
chr17	56065766	56065900	135	*	X13285	7716	56048910	56065615	16706	-	150	upstream	150	VEZF1
chr17	56160490	56160561	72	*	X13288	140735	56160780	56167618	6839	+	218	upstream	218	DYNLL2
chr17	56160825	56160834	10	*	X13289	140735	56160780	56167618	6839	+	0	inside	44	DYNLL2
chr17	56160851	56160910	60	*	X13290	140735	56160780	56167618	6839	+	0	inside	70	DYNLL2
chr17	56161031	56161135	105	*	X13291	140735	56160780	56167618	6839	+	0	inside	250	DYNLL2
chr17	56408054	56408278	225	*	X13298	9256	56378588	56406152	27565	-	1901	upstream	1901	TSPOAP1
chr17	56408654	56408953	300	*	X13300	406934	56408593	56408679	87	-	0	overlapStart	0	MIR142
chr17	56408984	56409388	405	*	X13301	406934	56408593	56408679	87	-	304	upstream	304	MIR142
chr17	56409899	56409940	42	*	X13302	406934	56408593	56408679	87	-	1219	upstream	1219	MIR142
chr17	56429939	56430028	90	*	X13305	6827	56422536	56429599	7064	-	339	upstream	339	SUPT4H1
chr17	56494935	56495054	120	*	X13306	54894	56431038	56494931	63894	-	3	upstream	3	RNF43
chr17	56595205	56595384	180	*	X13310	9110	56566893	56595251	28359	-	0	overlapStart	0	MTMR4
chr17	56769516	56769599	84	*	X13315	5889	56769963	56811692	41730	+	363	upstream	363	RAD51C
chr17	56769516	56769599	84	*	X13315	56155	56634038	56769416	135379	-	99	upstream	99	TEX14
chr17	57408521	57408549	29	*	X13319	388403	57409053	57479095	70043	+	503	upstream	503	YPEL2
chr17	57408565	57408699	135	*	X13320	388403	57409053	57479095	70043	+	353	upstream	353	YPEL2
chr17	57408862	57408936	75	*	X13321	388403	57409053	57479095	70043	+	116	upstream	116	YPEL2
chr17	57642477	57642495	19	*	X13323	79665	57642886	57685713	42828	+	390	upstream	390	DHX40
chr17	57642826	57642930	105	*	X13324	79665	57642886	57685713	42828	+	0	overlapStart	0	DHX40
chr17	57695845	57695949	105	*	X13326	1213	57697050	57774317	77268	+	1100	upstream	1100	CLTC
chr17	57970710	57970919	210	*	X13332	51174	57936841	57970306	33466	-	403	upstream	403	TUBD1
chr17	58155992	58156111	120	*	X13333	63897	58120552	58156292	35741	-	0	inside	180	HEATR6
chr17	58156277	58156396	120	*	X13334	63897	58120552	58156292	35741	-	0	overlapStart	0	HEATR6
chr17	58227153	58227317	165	*	X13336	762	58227302	58248260	20959	+	0	overlapStart	0	CA4
chr17	58469031	58469540	510	*	X13338	84669	58254691	58469586	214896	-	0	inside	45	USP32
chr17	58755353	58755517	165	*	X13341	54828	58755172	59470199	715028	+	0	inside	180	BCAS3
chr17	59476983	59477142	160	*	X13344	6909	59477257	59486827	9571	+	114	upstream	114	TBX2
chr17	59487178	59487312	135	*	X13345	388407	59489112	59490641	1530	+	1799	upstream	1799	LINC02875
chr17	59487508	59487584	77	*	X13346	388407	59489112	59490641	1530	+	1527	upstream	1527	LINC02875
chr17	59488363	59488587	225	*	X13347	388407	59489112	59490641	1530	+	524	upstream	524	LINC02875
chr17	59489233	59489277	45	*	X13348	388407	59489112	59490641	1530	+	0	inside	120	LINC02875
chr17	59940800	59940919	120	*	X13353	83990	59756547	59940920	184374	-	0	inside	0	BRIP1
chr17	60005330	60005434	105	*	X13355	57508	59942728	60005377	62650	-	0	overlapStart	0	INTS2
